code,term
1197219005,Elective lower segment cesarean section through inverted T shaped incision of uterus
12095001,Legal abortion with cardiac arrest AND/OR failure
1219001000000101,Selective destruction of fetus by percutaneous intrafetal radiofrequency ablation of umbilical cord
1219011000000104,Selective destruction of fetus by percutaneous intrafetal bipolar coagulation of umbilical cord
1220560005,Self-induced termination of pregnancy
1220564001,Incomplete induced termination of pregnancy complicated by shock
1220586000,Incomplete induced termination of pregnancy complicated by renal failure
1220625008,Incomplete induced termination of pregnancy complicated by metabolic disorder
1220626009,Incomplete induced termination of pregnancy complicated by genital-pelvic infection
1220630007,Incomplete induced termination of pregnancy complicated by embolism
1220631006,Incomplete induced termination of pregnancy complicated by delayed or excessive hemorrhage
1220632004,Incomplete induced termination of pregnancy complicated by damage to pelvic organs or tissues
1220653008,Excessive hemorrhage due to and following complete induced termination of pregnancy
12296009,Legal abortion with intravascular hemolysis
12349003,Danforth's sign
1237363002,Pressure collapse of lung due to anesthesia during labor and delivery
12394009,Miscarriage with cerebral anoxia
124735008,Late onset of labor
1264255000,Complete induced termination of pregnancy
1268535008,Obstructed labor due to interlocked twins
127009,Miscarriage with laceration of cervix
12729009,Prolonged rupture of membranes
128077009,Trauma to vagina during delivery
12867002,Fetal distress affecting management of mother
1287984003,Immediate repair of obstetric laceration of cervix uteri
13100007,Legal abortion with laceration of uterus
13384007,Miscarriage complicated by metabolic disorder
1345223002,Lateral episiotomy
1345224008,Median episiotomy
1345225009,Mediolateral episiotomy
1345228006,Laceration of clitoris during vaginal delivery of fetus
1348293006,Does mobilize during labor
1348294000,Delivery using general anesthesia
1348295004,Delivery using epidural anesthesia
1348296003,Delivery using spinal anesthesia
1351929005,Single live birth from multiple pregnancy
1354494000,Induced termination of pregnancy complicated by damage to urethra
1354495004,Injury of urethra during vaginal delivery
1354496003,Injury of urethra during cesarean section
1356800005,Damage of ligament of pelvic girdle during vaginal delivery
1356801009,Damage of joint of pelvic wall during vaginal delivery
1356815006,Presentation of prolapsed upper limb of fetus
1356816007,Presentation of prolapsed hand of fetus
1363121004,Unassisted birth
1363272004,Thierry spatulas vaginal delivery of fetus
1365933005,Mechanical induction of labor
1371301003,Cesarean section with delivery of fetal head using forceps
13859001,Premature birth of newborn twins
14022007,"Fetal death, affecting management of mother"
14049007,Chaussier's sign
14119008,Braxton Hicks obstetrical version with extraction
14136000,Miscarriage with perforation of broad ligament
1469007,Miscarriage with urinary tract infection
151441000119105,Twin live born in hospital by vaginal delivery
1538006,Fetal malformation of central nervous system affecting obstetrical care
15413009,High forceps delivery with episiotomy
15467003,"Term birth of identical twins, both living"
15511008,Legal abortion with parametritis
156072005,Incomplete miscarriage
156073000,Complete miscarriage
15809008,Miscarriage with perforation of uterus
15898009,Third stage of labor
16038004,Abortion due to Leptospira
16101000119107,Incomplete induced termination of pregnancy with complication
16111000119105,Incomplete spontaneous abortion due to hemorrhage
163565006,On examination - vaginal examination - os 0-1 cm dilated
163566007,On examination - vaginal examination - os 1-2cm dilated
163567003,On examination - vaginal examination - os 2-4 cm dilated
163568008,On examination - vaginal examination - os 4-6cm dilated
163569000,On examination - vaginal examination - os 6-8cm dilated
163570004,On examination - vaginal examination - os 8-10cm dilated
163571000,On examination - vaginal examination - os fully dilated
164817009,Placental localization
16714009,Miscarriage with laceration of bowel
16819009,Delivery of face presentation
16836811000119108,Miscarriage of left tubal ectopic pregnancy
16836851000119109,Miscarriage of right tubal ectopic pregnancy
16950007,Fourth degree perineal laceration involving anal mucosa
169826009,Single live birth from singleton pregnancy
169827000,Single stillbirth
169828005,Twins - both live born
169829002,Twins - one still and one live born
169830007,Twins - both stillborn
169831006,Triplets - all live born
169832004,Triplets - two live and one stillborn
169833009,Triplets - one live and two stillborn
169834003,Triplets - three stillborn
169836001,Birth of child
169960003,Labor details
169961004,Normal birth
17333005,Term birth of multiple newborns
17335003,Illegal abortion with laceration of bowel
17369002,Miscarriage
17594002,Fetal bradycardia affecting management of mother
176849008,Introduction of abortifacient into uterine cavity
176854004,Insertion of prostaglandin abortifacient suppository
176928008,Excision of ectopic ovarian pregnancy
176929000,Excision of ruptured ectopic tubal pregnancy
177095006,Early selective feticide
177096007,Late selective feticide
177128002,Induction and delivery procedures
177129005,Surgical induction of labor
177135005,Oxytocin induction of labor
177136006,Prostaglandin induction of labor
177141003,Elective cesarean section
177142005,Elective upper segment cesarean section
177143000,Elective lower segment cesarean section
177152009,Breech extraction delivery with version
177157003,Spontaneous breech delivery
177158008,Assisted breech delivery
177161009,Forceps cephalic delivery
177162002,High forceps cephalic delivery with rotation
177164001,Midforceps cephalic delivery with rotation
177167008,Barton forceps cephalic delivery with rotation
177168003,DeLee forceps cephalic delivery with rotation
177170007,Piper forceps delivery
177173009,High vacuum delivery
177174003,Low vacuum delivery
177175002,Vacuum delivery before full dilation of cervix
177176001,Trial of vacuum delivery
177179008,Cephalic vaginal delivery with abnormal presentation of head at delivery without instrument
177180006,Manipulative cephalic vaginal delivery with abnormal presentation of head at delivery without instrument
177181005,Non-manipulative cephalic vaginal delivery with abnormal presentation of head at delivery without instrument
177184002,Normal delivery procedure
177185001,Water birth delivery
177208006,Repositioning of inverted uterus
177212000,Normal delivery of placenta
177217006,Immediate repair of obstetric laceration
177218001,Immediate repair of obstetric laceration of uterus or cervix uteri
177219009,Immediate repair of obstetric laceration of perineum and sphincter of anus
177220003,Immediate repair of obstetric laceration of vagina and floor of pelvis
177221004,Immediate repair of minor obstetric laceration
177227000,Secondary repair of obstetric laceration
17860005,Low forceps delivery with episiotomy
18302006,Therapeutic abortion by hysterotomy
18391007,Elective abortion
184339009,Miscarriage at 8 to 28 weeks
18606002,Dyscoordinate labor
18613002,Miscarriage with septic shock
18625004,Low forceps delivery
18684002,Illegal abortion complicated by metabolic disorder
18872002,Illegal abortion with laceration of cervix
18894005,Legal abortion with cerebral anoxia
19169002,Miscarriage in first trimester
19390001,Partial breech delivery with forceps to aftercoming head
195005,Illegal abortion with endometritis
19564003,Illegal abortion with laceration of periurethral tissue
19729005,Prolapse of anterior lip of cervix obstructing labor
198617006,Delivery of viable fetus in abdominal pregnancy
198644001,Incomplete miscarriage with genital tract or pelvic infection
198645000,Incomplete miscarriage with delayed or excessive hemorrhage
198646004,Incomplete miscarriage with damage to pelvic organs or tissues
198647008,Renal failure due to and following incomplete miscarriage
198648003,Metabolic disorder due to incomplete miscarriage
198649006,Shock due to incomplete miscarriage
198650006,Embolism due to incomplete miscarriage
198655001,Complete miscarriage with genital tract or pelvic infection
198656000,Complete miscarriage with delayed or excessive hemorrhage
198657009,Complete miscarriage with damage to pelvic organs or tissues
198659007,Complete miscarriage with renal failure
198660002,Complete miscarriage with metabolic disorder
198661003,Complete miscarriage with shock
198663000,Complete miscarriage with embolism
198705001,Incomplete legal abortion with genital tract or pelvic infection
198706000,Incomplete legal abortion with delayed or excessive hemorrhage
198707009,Incomplete legal abortion with damage to pelvic organs or tissues
198708004,Incomplete legal abortion with renal failure
198709007,Incomplete legal abortion with metabolic disorder
198710002,Incomplete legal abortion with shock
198711003,Incomplete legal abortion with embolism
198718009,Complete legal abortion with genital tract or pelvic infection
198719001,Complete legal abortion with delayed or excessive hemorrhage
198720007,Complete legal abortion with damage to pelvic organs or tissues
198721006,Complete legal abortion with renal failure
198722004,Complete legal abortion with metabolic disorder
198723009,Complete legal abortion with shock
198724003,Complete legal abortion with embolism
198743003,Illegal abortion incomplete
198744009,Incomplete illegal abortion with genital tract or pelvic infection
198745005,Incomplete illegal abortion with delayed or excessive hemorrhage
198746006,Incomplete illegal abortion with damage to pelvic organs or tissues
198747002,Incomplete illegal abortion with renal failure
198748007,Incomplete illegal abortion with metabolic disorder
198749004,Incomplete illegal abortion with shock
198750004,Incomplete illegal abortion with embolism
198757001,Complete illegal abortion with delayed or excessive hemorrhage
198758006,Complete illegal abortion with damage to pelvic organs or tissues
198759003,Complete illegal abortion with renal failure
198760008,Complete illegal abortion with metabolic disorder
198761007,Complete illegal abortion with shock
198762000,Complete illegal abortion with embolism
198917009,Antepartum hemorrhage with coagulation defect - delivered
198922009,Antepartum hemorrhage with trauma - delivered
198927003,Antepartum hemorrhage with uterine leiomyoma - delivered
198991006,Eclampsia - delivered with postnatal complication
198993009,Eclampsia with postnatal complication
199022003,Mild hyperemesis-delivered
199027009,Hyperemesis gravidarum with metabolic disturbance - delivered
199063009,Post-term pregnancy - delivered
199087006,Habitual aborter - delivered
199093003,Peripheral neuritis in pregnancy - delivered
199096006,Peripheral neuritis in pregnancy with postnatal complication
199099004,Asymptomatic bacteriuria in pregnancy - delivered
199100007,Asymptomatic bacteriuria in pregnancy - delivered with postnatal complication
199102004,Asymptomatic bacteriuria in pregnancy with postnatal complication
199117000,Liver disorder in pregnancy - delivered
199121007,Fatigue during pregnancy - delivered
199122000,Fatigue during pregnancy - delivered with postnatal complication
199124004,Fatigue during pregnancy with postnatal complication
199127006,Herpes gestationis - delivered
199128001,Herpes gestationis - delivered with postnatal complication
199192005,Maternal rubella during pregnancy - baby delivered
199225007,Diabetes mellitus during pregnancy - baby delivered
199252002,Drug dependence during pregnancy - baby delivered
199266007,Congenital cardiovascular disorder during pregnancy - baby delivered
199314001,Normal delivery but ante- or post- natal conditions present
199317008,Twin pregnancy - delivered
199321001,Triplet pregnancy - delivered
199325005,Quadruplet pregnancy - delivered
199329004,"Multiple delivery, all spontaneous"
199330009,"Multiple delivery, all by forceps and vacuum extractor"
199331008,"Multiple delivery, all by cesarean section"
199344003,Unstable lie - delivered
199358001,Oblique lie - delivered
199362007,Transverse lie - delivered
199375007,High head at term - delivered
199380003,Multiple pregnancy with malpresentation - delivered
199384007,Prolapsed arm - delivered
199405005,Generally contracted pelvis - delivered
199406006,Generally contracted pelvis with antenatal problem
199413006,Outlet pelvic contraction - delivered
199418002,Mixed feto-pelvic disproportion - delivered
199427001,Hydrocephalic disproportion - delivered
199468005,Retroverted incarcerated gravid uterus - delivered
199469002,Retroverted incarcerated gravid uterus - delivered with postnatal complication
199471002,Retroverted incarcerated gravid uterus with postnatal complication
199482005,Cervical incompetence - delivered
199483000,Cervical incompetence - delivered with postnatal complication
199485007,Cervical incompetence with postnatal complication
199595002,Labor and delivery complication by meconium in amniotic fluid
199596001,Labor and delivery complicated by fetal heart rate anomaly with meconium in amniotic fluid
199597005,Labor and delivery complicated by biochemical evidence of fetal stress
199660008,Premature rupture of membranes with onset of labor within 24 hours of the rupture
199662000,Premature rupture of membranes with onset of labor after 24 hours of the rupture
199670005,Prolonged artificial rupture of membranes
199710008,"Sepsis during labor, delivered"
199718001,Elderly primigravida - delivered
199745000,Complication occurring during labor and delivery
199746004,Obstructed labor
199747008,Obstructed labor due to fetal malposition
199749006,Obstructed labor due to fetal malposition - delivered
199750006,Obstructed labor due to fetal malposition with antenatal problem
199751005,Obstructed labor due to breech presentation
199752003,Obstructed labor due to face presentation
199753008,Obstructed labor due to brow presentation
199754002,Obstructed labor due to shoulder presentation
199755001,Obstructed labor due to compound presentation
199757009,Obstructed labor caused by bony pelvis
199759007,Obstructed labor caused by bony pelvis - delivered
199760002,Obstructed labor caused by bony pelvis with antenatal problem
199761003,Obstructed labor due to deformed pelvis
199762005,Obstructed labor due to generally contracted pelvis
199763000,Obstructed labor due to pelvic inlet contraction
199764006,Obstructed labor due to pelvic outlet and mid-cavity contraction
199765007,Obstructed labor due to abnormality of maternal pelvic organs
199767004,Obstructed labor caused by pelvic soft tissues
199769001,Obstructed labor caused by pelvic soft tissues - delivered
199770000,Obstructed labor caused by pelvic soft tissues with antenatal problem
199771001,Piper forceps delivery by application to aftercoming head
199774009,Deep transverse arrest - delivered
199775005,Deep transverse arrest with antenatal problem
199783004,Shoulder dystocia - delivered
199787003,Locked twins - delivered
199806003,Obstructed labor due to unusually large fetus
199819004,Primary uterine inertia - delivered
199824001,Secondary uterine inertia - delivered
199833004,Precipitate labor - delivered
199838008,Hypertonic uterine inertia - delivered
199847000,Prolonged first stage - delivered
199857004,Prolonged second stage - delivered
199862003,Delayed delivery second twin - delivered
199863008,Delayed delivery second twin with antenatal problem
199925004,Second degree perineal tear during delivery - delivered
199926003,Second degree perineal tear during delivery with postnatal problem
199930000,Third degree perineal tear during delivery - delivered
199931001,Third degree perineal tear during delivery with postnatal problem
199935005,Fourth degree perineal tear during delivery with postnatal problem
199958008,Ruptured uterus before labor
199960005,Rupture of uterus before labor - delivered
199964001,Rupture of uterus during and after labor - delivered
199965000,Rupture of uterus during and after labor - delivered with postnatal problem
199969006,Obstetric inversion of uterus - delivered with postnatal problem
199970007,Obstetric inversion of uterus with postnatal problem
199972004,Laceration of cervix due to childbirth
199974003,Obstetric laceration of cervix - delivered
199975002,Obstetric laceration of cervix with postnatal problem
199977005,Obstetric high vaginal laceration
199979008,Obstetric high vaginal laceration - delivered
199980006,Obstetric high vaginal laceration with postnatal problem
199990003,Obstetric damage to pelvic joints and ligaments - delivered
199991004,Obstetric damage to pelvic joints and ligaments with postnatal problem
199997000,Obstetric pelvic hematoma with postnatal problem
200025008,Secondary postpartum hemorrhage - delivered with postnatal problem
200030007,Postpartum coagulation defects - delivered with postnatal problem
200031006,Postpartum coagulation defects with postnatal problem
200046004,Complications of anesthesia during labor and delivery
200049006,Obstetric anesthesia with pulmonary complications - delivered
200050006,Obstetric anesthesia with pulmonary complications - delivered with postnatal problem
200052003,Obstetric anesthesia with pulmonary complications with postnatal problem
200056000,Obstetric anesthesia with cardiac complications - delivered
200057009,Obstetric anesthesia with cardiac complications - delivered with postnatal problem
200059007,Obstetric anesthesia with cardiac complications with postnatal problem
200063000,Obstetric anesthesia with central nervous system complications - delivered
200064006,Obstetric anesthesia with central nervous system complication - delivered with postnatal problem
200066008,Obstetric anesthesia with central nervous system complication with postnatal problem
200075005,Toxic reaction caused by local anesthetic during labor and delivery
200077002,Cardiac complications of anesthesia during labor and delivery
200099005,Maternal distress - delivered
200100002,Maternal distress - delivered with postnatal problem
200102005,Maternal distress with postnatal problem
200105007,Obstetric shock - delivered
200106008,Obstetric shock - delivered with postnatal problem
200108009,Obstetric shock with postnatal problem
200111005,Maternal hypotension syndrome - delivered
200112003,Maternal hypotension syndrome - delivered with postnatal problem
200114002,Maternal hypotension syndrome with postnatal problem
200118004,Post-delivery acute renal failure with postnatal problem
200130005,Forceps delivery - delivered
200133007,Delivery by combination of forceps and vacuum extractor
200134001,Delivered by mid-cavity forceps with rotation
200138003,Vacuum extractor delivery - delivered
200142000,Breech extraction - delivered
200144004,Deliveries by cesarean
200146002,Cesarean delivery - delivered
200147006,Cesarean section - pregnancy at term
200148001,Delivery by elective cesarean section
200149009,Delivery by emergency cesarean section
200150009,Delivery by cesarean hysterectomy
200151008,Cesarean section following previous cesarean section
200154000,Deliveries by destructive operation
200164009,Exhaustion during labor
200173001,Intrapartum hemorrhage with coagulation defect
200181000,Puerperal endometritis - delivered with postnatal complication
200182007,Puerperal endometritis with postnatal complication
200185009,Puerperal salpingitis - delivered with postnatal complication
200187001,Puerperal salpingitis with postnatal complication
200190007,Puerperal peritonitis - delivered with postnatal complication
200191006,Puerperal peritonitis with postnatal complication
200195002,Puerperal septicemia - delivered with postnatal complication
200196001,Puerperal sepsis with postnatal complication
200237000,Postnatal deep vein thrombosis - delivered with postnatal complication
200238005,Postnatal deep vein thrombosis with postnatal complication
200280009,Puerperal pyrexia of unknown origin - delivered with postnatal complication
200281008,Puerperal pyrexia of unknown origin with postnatal complication
200286003,Obstetric air pulmonary embolism
200288002,Obstetric air pulmonary embolism - delivered
200291002,Obstetric air pulmonary embolism with postnatal complication
200330000,Puerperal cerebrovascular disorder - delivered
200331001,Puerperal cerebrovascular disorder - delivered with postnatal complication
200333003,Puerperal cerebrovascular disorder with postnatal complication
200338007,Cesarean wound disruption with postnatal complication
200342005,Obstetric perineal wound disruption - delivered with postnatal complication
200343000,Obstetric perineal wound disruption with postnatal complication
200447000,Galactorrhea in pregnancy and the puerperium - delivered with postnatal complication
200448005,Galactorrhea in pregnancy and the puerperium with antenatal complication
200449002,Galactorrhea in pregnancy and the puerperium with postnatal complication
20216003,Legal abortion with perforation of uterus
20236002,Labor established
20259008,Finding of ballottement of fetal parts
20272009,Premature birth of multiple newborns
20483002,Legal abortion with renal tubular necrosis
20845005,Meconium in amniotic fluid affecting management of mother
20891002,Fetal decapitation
21127004,Term birth of newborn male
21243004,Term birth of newborn
21280005,Legal abortion with postoperative shock
21360006,Miscarriage with afibrinogenemia
21604008,Illegal abortion with blood-clot embolism
22046002,Illegal abortion with salpingitis
22137006,"Hypoxia, in liveborn infant"
22514005,"Term birth of fraternal twins, one living, one stillborn"
225245001,Rubbing up a contraction
22633006,"Vaginal delivery, medical personnel present"
23128002,"Cervical dilatation, 5cm"
2321005,Delivery by Ritgen maneuver
2324901000000103,Delivered by high cavity forceps delivery
23401002,Illegal abortion with perforation of bowel
23431000119106,Rupture of uterus during labor
23508005,"Uterine incoordination, first degree"
23652008,"Cervical dilatation, 3cm"
23667007,Term pregnancy delivered
236958009,Induction of labor
236971007,Stabilizing induction
236973005,Delivery procedure
236974004,Instrumental delivery
236975003,Nonrotational forceps delivery
236976002,Outlet forceps delivery
236977006,"Forceps delivery, face to pubes"
236978001,Forceps delivery to the aftercoming head
236979009,Pajot's maneuver
236980007,Groin traction at breech delivery
236981006,Lovset's maneuver
236982004,Delivery of the after coming head
236983009,Burns Marshall maneuver
236984003,Mauriceau Smellie Veit maneuver
236985002,Emergency lower segment cesarean section
236986001,Emergency upper segment cesarean section
236987005,Emergency cesarean hysterectomy
236988000,Elective cesarean hysterectomy
236989008,Abdominal delivery for shoulder dystocia
236990004,Postmortem cesarean section
236991000,Operation to facilitate delivery
236992007,Right mediolateral episiotomy
236994008,Placental delivery procedure
237000000,Modification of uterine activity
237001001,Augmentation of labor
237002008,Stimulation of labor
237003003,Tocolysis for hypertonicity of uterus
237004009,Prophylactic oxytocic administration
237005005,Manual procedure for malpresentation or position
237006006,Internal conversion of face to vertex
237007002,Reposition of a prolapsed arm
237008007,Maneuvers for delivery in shoulder dystocia
237009004,McRoberts maneuver
237010009,Suprapubic pressure on fetal shoulder
237011008,Wood's screw maneuver
237012001,Freeing the posterior arm
237013006,Embryotomy
237021000,Hydrostatic replacement of inverted uterus
237022007,Manual replacement of inverted uterus
237023002,Haultain's operation
237024008,Kustner's operation
237198001,Rectocele complicating postpartum care - baby delivered during previous episode of care
237202004,Rectocele - delivered with postpartum complication
237206001,Rectocele - baby delivered
237235009,Undiagnosed breech
237267007,Prolonged premature rupture of membranes
237311001,Breech delivery
237312008,"Multiple delivery, function"
237313003,Vaginal delivery following previous cesarean section
237324001,Cervical dystocia
237325000,Head entrapment during breech delivery
237329006,Urethra injury - obstetric
237364002,Stillbirth
237365001,Fresh stillbirth
237366000,Macerated stillbirth
23793007,Miscarriage without complication
23885003,Inversion of uterus during delivery
240281005,Air embolization of fetus
240282003,Cardiac puncture and fetal exsanguination
240283008,Fetal intracardiac injection of potassium chloride
240284002,Multifetal pregnancy reduction
24146004,Premature birth of newborn quintuplets
24258008,Damage to pelvic joints AND/OR ligaments during delivery
24699006,Arrested active phase of labor
249032005,Finding of speed of delivery
249037004,Caul membrane over baby's head at delivery
249089009,Fetal mouth presenting
249090000,Fetal ear presenting
249091001,Fetal nose presenting
249098007,Knee presentation
249099004,Single knee presentation
249100007,Double knee presentation
249104003,Dorsoanterior shoulder presentation
249105002,Dorsoposterior shoulder presentation
249142009,Slow progress in first stage of labor
249144005,Rapid first stage of labor
249145006,Uterine observation in labor
249146007,Segments of uterus distinguishable in labor
249161008,Maternal effort during second stage of labor
249162001,Desire to push in labor
249166003,Failure to progress in second stage of labor
249170006,Complete placenta at delivery
249172003,Finding of consistency of placenta
249173008,Placenta gritty
249195007,Maternal condition during labor
249196008,Distress from pain in labor
249207000,Membrane at cervical os
249219008,Genital tear resulting from childbirth
249220002,Vaginal tear resulting from childbirth
25192009,"Premature birth of fraternal twins, both living"
25296001,Delivery by Scanzoni maneuver
25404008,Illegal abortion with electrolyte imbalance
25519006,Illegal abortion with perforation of vagina
25691001,Legal abortion with septic shock
25828002,Mid forceps delivery with episiotomy
26010008,Legal abortion with pelvic peritonitis
26050006,Suture of old obstetrical laceration of vagina
26158002,Uterine inertia
26313002,Delivery by vacuum extraction with episiotomy
265633004,Selective destruction of fetus
265639000,Midforceps delivery without rotation
265640003,Crede placental expression
266784003,Manual replacement of inverted postnatal uterus
267193004,Incomplete legal abortion
267194005,Complete legal abortion
267257007,Labor and delivery complicated by fetal heart rate anomaly
267262008,Prolonged spontaneous rupture of membranes
267265005,Hypertonic uterine inertia
267268007,Trauma to perineum and/or vulva during delivery
267269004,Vulval and perineal hematoma during delivery
267271004,Obstetric trauma damaging pelvic joints and ligaments
267276009,Obstetric anesthesia with pulmonary complications
267278005,Deliveries by vacuum extractor
267340006,Maternal pyrexia in labor
268479002,Incomplete placenta at delivery
27015006,Legal abortion with amniotic fluid embolism
270498000,Fetal malposition and malpresentation
271368004,Delivered by low forceps delivery
271369007,Delivered by mid-cavity forceps delivery
271370008,Deliveries by breech extraction
271373005,Deliveries by spontaneous breech delivery
271415006,Removal of products of conception from fallopian tube
27169005,Legal abortion complicated by shock
27388005,Intrapartum hemorrhage due to partial placenta previa
273984003,Delivery problem for fetus
274125008,Elderly primiparous with labor
274127000,Abnormal delivery
274128005,Brow delivery
274129002,Face delivery
274130007,Emergency cesarean section
274514009,"Delivery conduct, function"
274973002,Dilation of cervix uteri and curettage for termination of pregnancy
275168001,Neville-Barnes forceps delivery
275169009,Simpson's forceps delivery
275421004,Miscarriage with heavy bleeding
276508000,Hydrops fetalis
278094007,Rapid rate of delivery
278095008,Normal rate of delivery
278096009,Slow rate of delivery
28030000,Twin birth
281050002,Livebirth
281052005,Triplet birth
281687006,Face to pubes birth
282020008,Premature delivery
285409006,Medical termination of pregnancy
28542003,Wigand-Martin maneuver
285434006,Insertion of abortifacient suppository
287977004,Dilation/incision of cervix - delivery aid
288039005,Internal cephalic version and extraction
288042004,Hysterectomy and fetus removal
288045002,Injection of substance into amniotic cavity for termination of pregnancy
288141009,Fetal head - manual flexion
288189000,Induction of labor by intravenous injection
288190009,Induction of labor by intravenous drip
288191008,Induction of labor by injection into upper limb
288193006,Supervision - normal delivery
288194000,Routine episiotomy and repair
288209009,Normal delivery - occipitoanterior
288210004,Abnormal head presentation delivery
288261009,Was malpresentation pre-labor
288265000,Born after precipitate delivery
288266004,Born after induced labor
28860009,Prague maneuver
289210008,Finding of first stage of labor
289211007,First stage of labor established
289213005,Normal length of first stage of labor
289214004,Normal first stage of labor
289215003,First stage of labor problem
289216002,Finding of second stage of labor
289217006,Second stage of labor established
289218001,Second stage of labor not established
289219009,Rapid second stage of labor
289220003,Progressing well in second stage
289221004,Normal length of second stage of labor
289222006,Second stage of labor problem
289223001,Normal second stage of labor
289224007,Finding of delivery push in labor
289226009,Pushing effectively in labor
289227000,Not pushing well in labor
289228005,Urge to push in labor
289229002,Reluctant to push in labor
289230007,Pushing voluntarily in labor
289231006,Pushing involuntarily in labor
289232004,Finding of third stage of labor
289233009,Normal length of third stage of labor
289234003,Prolonged third stage of labor
289235002,Rapid expulsion of placenta
289236001,Delayed expulsion of placenta
289237005,Normal rate of expulsion of placenta
289239008,Finding of duration of labor
289240005,Long duration of labor
289241009,Short duration of labor
289242002,Finding of blood loss in labor
289243007,Maternal blood loss minimal
289244001,Maternal blood loss within normal limits
289245000,Maternal blood loss moderate
289246004,Maternal blood loss heavy
289247008,Finding of measures of labor
289252003,Estimated maternal blood loss
289253008,Device-associated finding of labor
289254002,Expulsion of intrauterine contraceptive device during third stage of labor
289256000,Mother delivered
289258004,Finding of pattern of delivery
289259007,Vaginal delivery
289261003,Delivery problem
289267004,Finding of completeness of placenta
289275005,Placenta offensive odor
289276006,Finding of color of placenta
289277002,Placenta pale
289349009,Presenting part ballottable
289350009,Ballottement of fetal head abdominally
289351008,Ballottement of fetal head at fundus
289352001,Ballottement of fetal head in suprapubic area
289353006,Ballottement of fetal head vaginally
289354000,Presenting part not ballottable
289574008,Operculum passed
289761004,Finding of cervical dilatation
289762006,Cervix dilated
289763001,Rim of cervix palpable
289764007,Cervix undilated
28996007,Stillbirth of premature female (1000-2499 gms.)
29397004,Repair of old obstetric urethral laceration
29583006,Illegal abortion with laceration of broad ligament
29613008,Delivery by double application of forceps
29950007,Legal abortion with septic embolism
29995000,Illegal abortion with fat embolism
29997008,Premature birth of newborn triplets
30165006,"Premature birth of fraternal twins, one living, one stillborn"
302080006,Finding of birth outcome
